STNAM,FIPST,LEAID,leanm11,ALL_RLA00numvalid_1112,ALL_RLA00pctprof_1112
TEXAS,48,4825980,KRUM ISD,921,94
TEXAS,48,4826040,LA FERIA ISD,1837,83
TEXAS,48,4826070,LA GLORIA ISD,59,84.5
TEXAS,48,4826100,LA GRANGE ISD,1002,90
TEXAS,48,4826130,LA JOYA ISD,14330,81
TEXAS,48,4826160,LA MARQUE ISD,1390,77
TEXAS,48,4826190,LA PORTE ISD,4094,91
TEXAS,48,4826220,LAPOYNOR ISD,213,91
TEXAS,48,4826250,LA PRYOR ISD,251,79
TEXAS,48,4826280,LA VEGA ISD,1369,85
TEXAS,48,4826310,LA VERNIA ISD,1723,89
TEXAS,48,4826340,LA VILLA ISD,311,84
TEXAS,48,4826370,LACKLAND ISD,487,95
TEXAS,48,4826400,LAGO VISTA ISD,694,96
TEXAS,48,4826430,LAKE DALLAS ISD,2188,94
TEXAS,48,4826470,LAKE TRAVIS ISD,3981,98
TEXAS,48,4826490,LAKE WORTH ISD,1544,85
TEXAS,48,4826580,LAMAR CISD,13119,93
TEXAS,48,4826610,LAMESA ISD,960,80
TEXAS,48,4826640,LAMPASAS ISD,1786,90
TEXAS,48,4826670,LANCASTER ISD,3170,84
TEXAS,48,4826700,LANEVILLE ISD,61,72
TEXAS,48,4826790,LAREDO ISD,11491,77
TEXAS,48,4826850,LASARA ISD,252,89
TEXAS,48,4826910,LATEXO ISD,261,92
TEXAS,48,4826970,LAZBUDDIE ISD,59,84.5
TEXAS,48,4827000,LEAKEY ISD,116,92
TEXAS,48,4827030,LEANDER ISD,17963,96
TEXAS,48,4827060,LEARY ISD,59,84.5
TEXAS,48,4827090,LEFORS ISD,107,77
TEXAS,48,4827120,LEGGETT ISD,93,87
TEXAS,48,4827180,LEON ISD,362,90
TEXAS,48,4827210,LEONARD ISD,469,89
TEXAS,48,4827240,LEVELLAND ISD,1493,84
TEXAS,48,4827270,LEVERETTS CHAPEL ISD,129,82
TEXAS,48,4827300,LEWISVILLE ISD,27458,94
TEXAS,48,4827330,LEXINGTON ISD,487,91
TEXAS,48,4827390,LIBERTY-EYLAU ISD,1331,88
TEXAS,48,4827420,LIBERTY HILL ISD,1512,96
TEXAS,48,4827450,LIBERTY ISD,1141,82
TEXAS,48,4827510,LINDALE ISD,1994,96
TEXAS,48,4827540,LINDEN-KILDARE CISD,395,91
TEXAS,48,4827570,LINDSAY ISD,290,97
TEXAS,48,4827600,LINGLEVILLE ISD,102,77
TEXAS,48,4827630,LIPAN ISD,154,87
TEXAS,48,4827690,LITTLE CYPRESS-MAURICEVILLE CISD,1848,90
TEXAS,48,4827720,LITTLE ELM ISD,3320,92
TEXAS,48,4827750,LITTLEFIELD ISD,702,86
TEXAS,48,4827780,LIVINGSTON ISD,2076,87
TEXAS,48,4827810,LLANO ISD,961,92
TEXAS,48,4827870,LOCKHART ISD,2454,88
TEXAS,48,4827890,LOCKNEY ISD,270,84
TEXAS,48,4827930,LOHN ISD,58,74.5
TEXAS,48,4827960,LOMETA ISD,133,82
TEXAS,48,4827990,LONDON ISD,308,97
TEXAS,48,4828020,LONE OAK ISD,494,95
TEXAS,48,4828110,LONGVIEW ISD,4246,84
TEXAS,48,4828140,LOOP ISD,58,90
TEXAS,48,4828170,LORAINE ISD,61,77
TEXAS,48,4828200,LORENA ISD,937,93
TEXAS,48,4828230,LORENZO ISD,155,82
TEXAS,48,4828290,LOS FRESNOS CISD,5425,91
TEXAS,48,4828350,LOUISE ISD,228,87
TEXAS,48,4828380,LOVEJOY ISD,2057,99
TEXAS,48,4828410,LOVELADY ISD,262,95
TEXAS,48,4828500,LUBBOCK ISD,14483,85
TEXAS,48,4828530,LUEDERS-AVOCA ISD,59,74.5
TEXAS,48,4828550,LUFKIN ISD,4103,90
TEXAS,48,4828590,LULING ISD,722,76
TEXAS,48,4828620,LYFORD CISD,746,83
TEXAS,48,4828650,LYTLE ISD,870,83
TEXAS,48,4828680,MABANK ISD,1760,93
TEXAS,48,4828710,MADISONVILLE CISD,1132,86
TEXAS,48,4828740,MAGNOLIA ISD,6342,91
TEXAS,48,4828780,MALAKOFF ISD,641,92
TEXAS,48,4828800,MALONE ISD,57,90
TEXAS,48,4828830,MALTA ISD,55,90
TEXAS,48,4828890,MANOR ISD,3643,81
TEXAS,48,4828920,MANSFIELD ISD,17223,92
TEXAS,48,4828980,MARATHON ISD,23,80
TEXAS,48,4829010,MARBLE FALLS ISD,2108,89
TEXAS,48,4829040,MARFA ISD,173,82
TEXAS,48,4829100,MARION ISD,725,93
TEXAS,48,4829130,MARLIN ISD,489,65
TEXAS,48,4829160,MARSHALL ISD,2879,82
TEXAS,48,4829190,MART ISD,285,90
TEXAS,48,4829220,MARTINS MILL ISD,243,94
TEXAS,48,4829250,MARTINSVILLE ISD,193,92
TEXAS,48,4829280,MASON ISD,339,95
TEXAS,48,4829370,MATAGORDA ISD,70,77
TEXAS,48,4829400,MATHIS ISD,804,80
TEXAS,48,4829460,MAUD ISD,268,91
TEXAS,48,4829520,MAY ISD,155,87
TEXAS,48,4829580,MAYPEARL ISD,562,96
TEXAS,48,4829670,MCALLEN ISD,12761,89
TEXAS,48,4829700,MCCAMEY ISD,269,83
TEXAS,48,4829760,MCDADE ISD,103,87
TEXAS,48,4829820,MCGREGOR ISD,708,90
TEXAS,48,4829850,MCKINNEY ISD,13162,94
TEXAS,48,4829880,MCLEAN ISD,107,95
TEXAS,48,4829910,MCLEOD ISD,242,88
TEXAS,48,4829940,MCMULLEN COUNTY,114,92
TEXAS,48,4830000,MEADOW ISD,153,87
TEXAS,48,4830030,MEDINA ISD,140,95
TEXAS,48,4830060,MEDINA VALLEY ISD,1922,92
TEXAS,48,4830120,MELISSA ISD,847,93
TEXAS,48,4830180,MEMPHIS ISD,290,92
TEXAS,48,4830210,MENARD ISD,164,92
TEXAS,48,4830250,MERCEDES ISD,2909,78
TEXAS,48,4830300,MERIDIAN ISD,282,95
TEXAS,48,4830340,MERKEL ISD,571,89
TEXAS,48,4830360,IRION COUNTY,180,92
TEXAS,48,4830390,MESQUITE ISD,20409,89
TEXAS,48,4830420,MEXIA ISD,1031,78
TEXAS,48,4830450,MEYERSVILLE ISD,108,92
TEXAS,48,4830480,MIAMI ISD,113,92
TEXAS,48,4830570,MIDLAND ISD,11689,84
TEXAS,48,4830600,MIDLOTHIAN ISD,4034,96
TEXAS,48,4830640,MIDWAY ISD,3857,95
TEXAS,48,4830660,MIDWAY ISD,48,90
TEXAS,48,4830690,MILANO ISD,206,77
TEXAS,48,4830720,MILDRED ISD,403,91
TEXAS,48,4830750,MILES ISD,236,92
TEXAS,48,4830780,MILFORD ISD,121,92
TEXAS,48,4830810,MILLER GROVE ISD,119,87
TEXAS,48,4830870,MILLSAP ISD,389,92
TEXAS,48,4830930,MINEOLA ISD,801,86
TEXAS,48,4830950,MINERAL WELLS ISD,1825,85
TEXAS,48,4831040,MISSION CISD,8024,83
TEXAS,48,4831170,MONAHANS-WICKETT-PYOTE ISD,1045,82
TEXAS,48,4831200,MONTAGUE ISD,55,84.5
TEXAS,48,4831230,MONTE ALTO ISD,540,77
TEXAS,48,4831260,MONTGOMERY ISD,3798,96
TEXAS,48,4831290,MOODY ISD,386,87
TEXAS,48,4831320,MORAN ISD,81,82
TEXAS,48,4831380,MORGAN ISD,50,84.5
TEXAS,48,4831410,MORGAN MILL ISD,66,95
TEXAS,48,4831470,MORTON ISD,216,84
TEXAS,48,4831500,MOTLEY COUNTY,89,87
TEXAS,48,4831560,MOULTON ISD,150,95
TEXAS,48,4831620,MOUNT CALM ISD,93,87
TEXAS,48,4831650,MOUNT ENTERPRISE ISD,171,92
TEXAS,48,4831760,MOUNT PLEASANT ISD,2536,86
TEXAS,48,4831770,MOUNT VERNON ISD,789,93
TEXAS,48,4831860,MUENSTER ISD,250,96
TEXAS,48,4831890,MULESHOE ISD,733,87
TEXAS,48,4831920,MULLIN ISD,52,74.5
TEXAS,48,4831950,MUMFORD ISD,253,94
TEXAS,48,4831970,MUNDAY CISD,191,82
TEXAS,48,4832010,MURCHISON ISD,91,87
TEXAS,48,4832090,NACOGDOCHES ISD,3261,77
TEXAS,48,4832130,NATALIA ISD,557,89
TEXAS,48,4832160,NAVARRO ISD,882,93
TEXAS,48,4832190,NAVASOTA ISD,1486,78
TEXAS,48,4832220,NAZARETH ISD,128,95
TEXAS,48,4832250,NECHES ISD,229,93
TEXAS,48,4832280,NEDERLAND ISD,2647,92
TEXAS,48,4832310,NEEDVILLE ISD,1454,95
TEXAS,48,4832340,NEW BOSTON ISD,688,89
TEXAS,48,4832370,NEW BRAUNFELS ISD,4175,93
TEXAS,48,4832400,NEW CANEY ISD,5819,89
TEXAS,48,4832430,NEW DEAL ISD,386,88
TEXAS,48,4832460,NEW DIANA ISD,516,95
TEXAS,48,4832490,NEW HOME ISD,115,95
TEXAS,48,4832610,NEW SUMMERFIELD ISD,235,79
TEXAS,48,4832640,NEW WAVERLY ISD,440,92
TEXAS,48,4832700,NEWCASTLE ISD,98,95
TEXAS,48,4832730,NEWTON ISD,568,84
TEXAS,48,4832740,NIXON-SMILEY CISD,529,82
TEXAS,48,4832790,NOCONA ISD,433,90
TEXAS,48,4832880,NORDHEIM ISD,70,87
TEXAS,48,4832910,NORMANGEE ISD,257,91
TEXAS,48,4832940,NORTH EAST ISD,35230,91
TEXAS,48,4832970,NORTH HOPKINS ISD,239,83
TEXAS,48,4833010,NORTH LAMAR ISD,1566,93
TEXAS,48,4833030,NORTH ZULCH ISD,204,83
TEXAS,48,4833060,NORTH FOREST ISD,3366,74
TEXAS,48,4833090,NORTHSIDE ISD,96,87
TEXAS,48,4833120,NORTHSIDE ISD,50553,92
TEXAS,48,4833180,NORTHWEST ISD,8975,94
TEXAS,48,4833210,NOVICE ISD,33,64.5
TEXAS,48,4833240,NUECES CANYON CISD,140,92
TEXAS,48,4833270,NURSERY ISD,51,90
TEXAS,48,4833340,OAKWOOD ISD,102,87
TEXAS,48,4833360,ODEM-EDROY ISD,558,87
TEXAS,48,4833390,O'DONNELL ISD,167,77
TEXAS,48,4833420,OGLESBY ISD,92,82
TEXAS,48,4833570,OLFEN ISD,40,84.5
TEXAS,48,4833630,OLNEY ISD,372,89
TEXAS,48,4833660,OLTON ISD,356,88
TEXAS,48,4833690,ONALASKA ISD,484,89
TEXAS,48,4833720,ORANGE GROVE ISD,945,88
TEXAS,48,4833780,ORANGEFIELD ISD,901,90
TEXAS,48,4833840,ORE CITY ISD,453,91
TEXAS,48,4833870,OVERTON ISD,280,88
TEXAS,48,4833900,PADUCAH ISD,130,82
TEXAS,48,4833960,PAINT CREEK ISD,85,92
TEXAS,48,4833980,PAINT ROCK ISD,90,87
TEXAS,48,4834020,PALACIOS ISD,750,91
TEXAS,48,4834050,PALESTINE ISD,1561,86
TEXAS,48,4834110,PALMER ISD,567,94
TEXAS,48,4834140,PALO PINTO ISD,49,90
TEXAS,48,4834170,PAMPA ISD,1742,85
TEXAS,48,4834230,PANHANDLE ISD,347,98
TEXAS,48,4834260,PARADISE ISD,570,93
TEXAS,48,4834290,PARIS ISD,1760,84
TEXAS,48,4834320,PASADENA ISD,27231,88
TEXAS,48,4834380,PATTON SPRINGS ISD,46,90
TEXAS,48,4834410,PAWNEE ISD,93,87
TEXAS,48,4834440,PEARLAND ISD,10384,95
TEXAS,48,4834470,PEARSALL ISD,1183,71
TEXAS,48,4834500,PEASTER ISD,550,89
TEXAS,48,4834550,PECOS-BARSTOW-TOYAH ISD,1142,83
TEXAS,48,4834560,PENELOPE ISD,81,82
TEXAS,48,4834630,PERRIN-WHITT CISD,200,87
TEXAS,48,4834650,PERRYTON ISD,1185,83
TEXAS,48,4834680,PETERSBURG ISD,120,87
TEXAS,48,4834710,PETROLIA ISD,229,96
TEXAS,48,4834770,PETTUS ISD,211,91
TEXAS,48,4834800,PEWITT CISD,516,89
TEXAS,48,4834830,PFLUGERVILLE ISD,12007,90
TEXAS,48,4834860,PHARR-SAN JUAN-ALAMO ISD,15343,79
TEXAS,48,4834920,PILOT POINT ISD,783,90
TEXAS,48,4834980,PINE TREE ISD,2394,87
TEXAS,48,4835010,PITTSBURG ISD,1271,92
TEXAS,48,4835040,PLAINS ISD,230,88
TEXAS,48,4835070,PLAINVIEW ISD,2944,87
TEXAS,48,4835100,PLANO ISD,29086,95
TEXAS,48,4835130,PLEASANT GROVE ISD,1041,98
TEXAS,48,4835190,PLEASANTON ISD,1790,87
TEXAS,48,4835250,POINT ISABEL ISD,1278,85
TEXAS,48,4835310,PONDER ISD,662,93
TEXAS,48,4835340,POOLVILLE ISD,283,88
TEXAS,48,4835370,PORT ARANSAS ISD,291,96
TEXAS,48,4835400,PORT ARTHUR ISD,4274,81
TEXAS,48,4835430,PORT NECHES-GROVES ISD,2478,94
TEXAS,48,4835490,POST ISD,405,86
TEXAS,48,4835520,POTEET ISD,881,86
TEXAS,48,4835550,POTH ISD,431,93
TEXAS,48,4835560,HIGHLAND PARK ISD,475,89
TEXAS,48,4835570,BUSHLAND ISD,759,95
TEXAS,48,4835580,POTTSBORO ISD,698,93
TEXAS,48,4835700,PRAIRIE LEA ISD,125,77
TEXAS,48,4835730,PRAIRIE VALLEY ISD,76,92
TEXAS,48,4835740,PRAIRILAND ISD,550,92
TEXAS,48,4835760,PREMONT ISD,292,71
TEXAS,48,4835800,PRESIDIO ISD,745,85
TEXAS,48,4835820,PRIDDY ISD,46,84.5
TEXAS,48,4835850,PRINCETON ISD,1729,91
TEXAS,48,4835890,PRINGLE-MORSE CISD,72,92
TEXAS,48,4835910,PROGRESO ISD,1108,76
TEXAS,48,4836000,PROSPER ISD,2623,97
TEXAS,48,4836180,QUANAH ISD,277,91
TEXAS,48,4836210,QUEEN CITY ISD,567,92
TEXAS,48,4836240,QUINLAN ISD,1364,87
TEXAS,48,4836300,QUITMAN ISD,559,94
TEXAS,48,4836360,RAINS ISD,861,93
TEXAS,48,4836390,RALLS ISD,247,82
TEXAS,48,4836420,RAMIREZ CSD,13,50
TEXAS,48,4836450,RANDOLPH FIELD ISD,592,97
TEXAS,48,4836480,RANGER ISD,241,84
TEXAS,48,4836510,RANKIN ISD,113,82
TEXAS,48,4836540,RAYMONDVILLE ISD,1136,77
TEXAS,48,4836570,REAGAN COUNTY,444,80
TEXAS,48,4836630,RED LICK ISD,312,98
TEXAS,48,4836660,RED OAK ISD,2943,92
TEXAS,48,4836750,REDWATER ISD,599,92
TEXAS,48,4836780,REFUGIO ISD,379,83
TEXAS,48,4836930,RICARDO ISD,414,90
TEXAS,48,4836960,RICE ISD,455,88
TEXAS,48,4836970,RICE CISD,621,84
TEXAS,48,4836990,RICHARDS ISD,69,82
TEXAS,48,4837020,RICHARDSON ISD,18665,90
TEXAS,48,4837080,RICHLAND SPRINGS ISD,71,87
TEXAS,48,4837110,RIESEL ISD,312,88
TEXAS,48,4837140,RIO GRANDE CITY CISD,5470,78
TEXAS,48,4837150,SOUTH TEXAS ISD,1248,97
TEXAS,48,4837170,RIO HONDO ISD,1170,78
TEXAS,48,4837200,RIO VISTA ISD,489,90
TEXAS,48,4837230,RISING STAR ISD,112,95
TEXAS,48,4837260,RIVER ROAD ISD,771,83
TEXAS,48,4837320,RIVIERA ISD,216,91
TEXAS,48,4837380,ROBERT LEE ISD,116,92
TEXAS,48,4837410,ROBINSON ISD,1217,91
TEXAS,48,4837440,ROBSTOWN ISD,1556,79
TEXAS,48,4837470,ROBY CISD,131,95
TEXAS,48,4837500,ROCHELLE ISD,92,87
TEXAS,48,4837590,ROCKDALE ISD,817,86
TEXAS,48,4837650,ROCKWALL ISD,7593,96
TEXAS,48,4837710,ROGERS ISD,440,88
TEXAS,48,4837740,ROMA ISD,3135,84
TEXAS,48,4837800,ROOSEVELT ISD,569,84
TEXAS,48,4837830,ROPES ISD,157,92
TEXAS,48,4837860,ROSCOE ISD,162,87
TEXAS,48,4837900,ROSEBUD-LOTT ISD,343,88
TEXAS,48,4838040,ROTAN ISD,129,92
TEXAS,48,4838080,ROUND ROCK ISD,23549,94
TEXAS,48,4838100,ROUND TOP-CARMINE ISD,139,92
TEXAS,48,4838160,ROXTON ISD,91,92
TEXAS,48,4838190,ROYAL ISD,983,78
TEXAS,48,4838220,ROYSE CITY ISD,2556,92
TEXAS,48,4838280,RULE ISD,63,82
TEXAS,48,4838310,RUNGE ISD,142,82
TEXAS,48,4838360,RUSK ISD,1142,89
TEXAS,48,4838400,S AND S CISD,445,90
TEXAS,48,4838430,SABINAL ISD,306,80
TEXAS,48,4838460,SABINE ISD,707,91
TEXAS,48,4838490,SABINE PASS ISD,188,95
TEXAS,48,4838520,SAINT JO ISD,141,92
TEXAS,48,4838580,SALADO ISD,721,95
TEXAS,48,4838610,SALTILLO ISD,130,92
TEXAS,48,4838640,SAM RAYBURN ISD,217,94
TEXAS,48,4838670,SAMNORWOOD ISD,12,50
TEXAS,48,4838700,SAN ANGELO ISD,7184,87
TEXAS,48,4838730,SAN ANTONIO ISD,25928,80
TEXAS,48,4838760,SAN AUGUSTINE ISD,385,77
TEXAS,48,4838790,SAN BENITO CISD,5788,82
TEXAS,48,4838820,SAN DIEGO ISD,636,78
TEXAS,48,4838850,SAN ELIZARIO ISD,1986,79
TEXAS,48,4838900,SAN FELIPE-DEL RIO CISD,5138,81
TEXAS,48,4838910,SAN ISIDRO ISD,137,92
TEXAS,48,4838970,SAN MARCOS CISD,3819,88
TEXAS,48,4839000,SAN PERLITA ISD,143,87
TEXAS,48,4839030,SAN SABA ISD,341,86
TEXAS,48,4839060,SAN VICENTE ISD,10,50
TEXAS,48,4839120,SANDS CISD,125,92
TEXAS,48,4839150,SANFORD-FRITCH ISD,423,87
TEXAS,48,4839180,SANGER ISD,1362,93
TEXAS,48,4839210,SANTA ANNA ISD,135,82
TEXAS,48,4839270,SANTA FE ISD,2438,87
TEXAS,48,4839300,SANTA GERTRUDIS ISD,211,96
TEXAS,48,4839330,SANTA MARIA ISD,349,62
TEXAS,48,4839360,SANTA ROSA ISD,621,82
TEXAS,48,4839390,SANTO ISD,260,88
TEXAS,48,4839450,SAVOY ISD,154,92
TEXAS,48,4839480,SCHERTZ-CIBOLO-U CITY ISD,6966,93
TEXAS,48,4839510,SCHLEICHER ISD,296,87
TEXAS,48,4839540,SCHULENBURG ISD,365,87
TEXAS,48,4839570,SCURRY-ROSSER ISD,553,93
TEXAS,48,4839600,SEAGRAVES ISD,286,77
TEXAS,48,4839630,SEALY ISD,1445,87
TEXAS,48,4839690,SEGUIN ISD,3698,82
TEXAS,48,4839750,SEMINOLE ISD,1302,88
TEXAS,48,4839780,SEYMOUR ISD,286,95
TEXAS,48,4839870,SHALLOWATER ISD,790,96
TEXAS,48,4839900,SHAMROCK ISD,196,82
TEXAS,48,4839930,SHARYLAND ISD,5315,92
TEXAS,48,4839960,SHELBYVILLE ISD,420,89
TEXAS,48,4839990,SHELDON ISD,3655,88
TEXAS,48,4840020,SHEPHERD ISD,997,80
TEXAS,48,4840080,SHERMAN ISD,3463,88
TEXAS,48,4840110,SHINER ISD,306,97
TEXAS,48,4840170,SIDNEY ISD,62,87
TEXAS,48,4840200,SIERRA BLANCA ISD,73,87
TEXAS,48,4840230,SILSBEE ISD,1448,90
TEXAS,48,4840290,SILVERTON ISD,94,95
TEXAS,48,4840320,SIMMS ISD,280,88
TEXAS,48,4840350,SINTON ISD,1116,81
TEXAS,48,4840380,SIVELLS BEND ISD,32,90
TEXAS,48,4840410,SKIDMORE-TYNAN ISD,433,95
TEXAS,48,4840440,SLATON ISD,631,84
TEXAS,48,4840470,SLIDELL ISD,130,92
TEXAS,48,4840500,SLOCUM ISD,222,93
TEXAS,48,4840550,SMITHVILLE ISD,883,86
TEXAS,48,4840590,SMYER ISD,208,87
TEXAS,48,4840620,SNOOK ISD,287,85
TEXAS,48,4840650,SNYDER ISD,1304,76
TEXAS,48,4840680,SOUTH SAN ANTONIO ISD,4993,82
TEXAS,48,4840710,SOCORRO ISD,22750,88
TEXAS,48,4840740,SOMERSET ISD,1962,83
TEXAS,48,4840770,SOMERVILLE ISD,219,78
TEXAS,48,4840800,SONORA ISD,484,87
TEXAS,48,4840890,SOUTHLAND ISD,99,87
TEXAS,48,4840920,SOUTHSIDE ISD,2643,87
TEXAS,48,4840950,SOUTHWEST ISD,6557,81
TEXAS,48,4841010,SPEARMAN ISD,411,88
TEXAS,48,4841070,SPLENDORA ISD,1774,87
TEXAS,48,4841100,SPRING BRANCH ISD,17130,85
TEXAS,48,4841130,SPRING CREEK ISD,50,84.5
TEXAS,48,4841190,SPRING HILL ISD,1009,93
TEXAS,48,4841220,SPRING ISD,18786,84
TEXAS,48,4841250,SPRINGLAKE-EARTH ISD,197,82
TEXAS,48,4841280,SPRINGTOWN ISD,1738,87
TEXAS,48,4841340,SPURGER ISD,206,92
TEXAS,48,4841350,STAFFORD MSD,1635,90
TEXAS,48,4841400,STAMFORD ISD,293,91
TEXAS,48,4841430,STANTON ISD,425,88
TEXAS,48,4841460,STAR ISD,26,80
TEXAS,48,4841520,STEPHENVILLE,1881,91
TEXAS,48,4841550,STERLING CITY ISD,123,92
TEXAS,48,4841580,PLEMONS-STINNETT-PHILLIPS CISD,313,95
TEXAS,48,4841610,STOCKDALE ISD,401,91
TEXAS,48,4841670,STRATFORD ISD,287,92
TEXAS,48,4841700,STRAWN ISD,92,82
TEXAS,48,4841760,SUDAN ISD,232,92
TEXAS,48,4841790,SULPHUR BLUFF ISD,117,92
TEXAS,48,4841820,SULPHUR SPRINGS ISD,2060,89
TEXAS,48,4841850,SUNDOWN ISD,330,97
TEXAS,48,4841880,SUNNYVALE ISD,637,98
TEXAS,48,4841910,SUNRAY ISD,274,88
TEXAS,48,4841970,SWEENY ISD,1030,92
TEXAS,48,4842000,SWEET HOME ISD,80,92
TEXAS,48,4842030,SWEETWATER ISD,1105,91
TEXAS,48,4842060,TAFT ISD,557,78
TEXAS,48,4842090,TAHOKA ISD,290,91
TEXAS,48,4842120,RIVERCREST ISD,370,93
TEXAS,48,4842210,TARKINGTON ISD,1021,88
TEXAS,48,4842240,TATUM ISD,843,89
TEXAS,48,4842280,TAYLOR ISD,1551,85
TEXAS,48,4842300,TEAGUE ISD,675,90
TEXAS,48,4842330,TEMPLE ISD,4261,83
TEXAS,48,4842360,TENAHA ISD,279,82
TEXAS,48,4842390,TERLINGUA CSD,68,87
TEXAS,48,4842420,TERRELL COUNTY,56,90
TEXAS,48,4842450,TERRELL ISD,2102,83
TEXAS,48,4842480,TEXARKANA ISD,3455,87
TEXAS,48,4842510,TEXAS CITY ISD,3094,87
TEXAS,48,4842540,TEXHOMA ISD,39,90
TEXAS,48,4842570,TEXLINE ISD,74,92
TEXAS,48,4842630,THORNDALE ISD,288,90
TEXAS,48,4842660,THRALL ISD,341,92
TEXAS,48,4842690,THREE RIVERS ISD,319,87
TEXAS,48,4842720,THREE WAY ISD,32,84.5
TEXAS,48,4842780,THROCKMORTON ISD,101,92
TEXAS,48,4842810,TIDEHAVEN ISD,431,89
TEXAS,48,4842840,TIMPSON ISD,295,93
TEXAS,48,4842870,TIOGA ISD,104,92
TEXAS,48,4842900,TOLAR ISD,303,92
TEXAS,48,4842930,TOM BEAN ISD,389,89
TEXAS,48,4842960,TOMBALL ISD,5874,96
TEXAS,48,4842990,TORNILLO ISD,721,84
TEXAS,48,4843110,TRENT ISD,94,87
TEXAS,48,4843140,TRENTON ISD,263,93
TEXAS,48,4843170,TRINIDAD ISD,101,82
TEXAS,48,4843200,TRINITY ISD,626,79
TEXAS,48,4843230,TROUP ISD,577,93
TEXAS,48,4843260,TROY ISD,738,90
TEXAS,48,4843290,WESTWOOD ISD,880,89
TEXAS,48,4843320,TULIA ISD,549,88
TEXAS,48,4843350,TULOSO-MIDWAY ISD,1968,90
TEXAS,48,4843400,TURKEY-QUITAQUE ISD,111,92
TEXAS,48,4843470,TYLER ISD,9440,85
TEXAS,48,4843530,UNION GROVE ISD,392,92
TEXAS,48,4843560,UNION HILL ISD,149,82
TEXAS,48,4843650,UNITED ISD,22064,82
TEXAS,48,4843680,UTOPIA ISD,98,92
TEXAS,48,4843720,UVALDE CISD,2458,81
TEXAS,48,4843740,VALENTINE ISD,17,80
TEXAS,48,4843760,VALLEY MILLS ISD,348,89
TEXAS,48,4843800,VALLEY VIEW ISD,2374,88
TEXAS,48,4843860,VALLEY VIEW ISD,350,94
TEXAS,48,4843890,VAN ALSTYNE ISD,670,96
TEXAS,48,4843920,VAN ISD,1213,89
TEXAS,48,4843950,VAN VLECK ISD,485,88
TEXAS,48,4843980,VEGA ISD,177,95
TEXAS,48,4844010,VENUS ISD,999,86
TEXAS,48,4844040,VERIBEST ISD,141,92
TEXAS,48,4844110,VERNON ISD,1115,87
TEXAS,48,4844150,VICTORIA ISD,7255,83
TEXAS,48,4844160,VIDOR ISD,2512,86
TEXAS,48,4844250,VYSEHRAD ISD,64,95
TEXAS,48,4844280,WACO ISD,7383,80
TEXAS,48,4844310,WAELDER ISD,130,82
TEXAS,48,4844370,WALCOTT ISD,67,95
TEXAS,48,4844410,WALL ISD,589,98
TEXAS,48,4844430,WALLER ISD,2848,93
TEXAS,48,4844470,BRAZOS ISD,417,92
TEXAS,48,4844490,WALNUT BEND ISD,34,90
TEXAS,48,4844520,WALNUT SPRINGS ISD,88,92
TEXAS,48,4844580,WARREN ISD,646,90
TEXAS,48,4844670,WASKOM ISD,447,85
TEXAS,48,4844710,WATER VALLEY ISD,157,92
TEXAS,48,4844730,WAXAHACHIE ISD,3904,90
TEXAS,48,4844800,WEATHERFORD ISD,3995,91
TEXAS,48,4844810,WEBB CISD,187,87
TEXAS,48,4844820,WEIMAR ISD,259,93
TEXAS,48,4844890,WELLINGTON ISD,259,93
TEXAS,48,4844910,WELLMAN-UNION CISD,120,92
TEXAS,48,4844940,WELLS ISD,159,87
TEXAS,48,4844960,WESLACO ISD,8961,85
TEXAS,48,4845000,HARDIN COUNTY,293,81
TEXAS,48,4845040,WEST ISD,740,88
TEXAS,48,4845090,WEST ORANGE-COVE CISD,1107,80
TEXAS,48,4845120,WEST OSO ISD,1098,81
TEXAS,48,4845150,RUSK COUNTY,535,85
TEXAS,48,4845180,WEST SABINE ISD,343,82
TEXAS,48,4845210,WESTBROOK ISD,120,95
TEXAS,48,4845240,WESTHOFF ISD,36,90
TEXAS,48,4845330,WESTPHALIA ISD,103,87
TEXAS,48,4845380,WHARTON ISD,1025,84
TEXAS,48,4845420,WHEELER ISD,224,83
TEXAS,48,4845450,WHITE DEER ISD,180,92
TEXAS,48,4845480,WHITE OAK ISD,773,96
TEXAS,48,4845540,WHITE SETTLEMENT ISD,3251,90
TEXAS,48,4845570,WHITEFACE CISD,153,92
TEXAS,48,4845600,WHITEHOUSE ISD,2432,94
TEXAS,48,4845630,WHITESBORO ISD,817,89
TEXAS,48,4845670,WHITEWRIGHT ISD,404,94
TEXAS,48,4845690,WHITHARRAL ISD,104,92
TEXAS,48,4845720,WHITNEY ISD,781,90
TEXAS,48,4845780,WICHITA FALLS ISD,7098,88
TEXAS,48,4845840,WILDORADO ISD,56,90
TEXAS,48,4845900,WILLIS ISD,3372,88
TEXAS,48,4845950,WILLS POINT ISD,1327,87
TEXAS,48,4845990,WILSON ISD,68,92
TEXAS,48,4846080,WINDTHORST ISD,249,93
TEXAS,48,4846110,WINFIELD ISD,94,82
TEXAS,48,4846170,WINK-LOVING ISD,172,87
TEXAS,48,4846200,WINNSBORO ISD,775,93
TEXAS,48,4846230,WINONA ISD,527,89
TEXAS,48,4846260,WINTERS ISD,298,84
TEXAS,48,4846320,WODEN ISD,402,94
TEXAS,48,4846350,WOLFE CITY ISD,317,97
TEXAS,48,4846380,WOODSBORO ISD,254,91
